ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
PERMANENT FINANCING (NO.4) PLC,,XS0187599773,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
RMAC 2004-NSP2 PLC,,XS0194465141,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
PERMANENT FINANCING (NO.6) PLC,,XS0205326969,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
SCHLUMBERGER OILFIELD UK PLC,SLB,US80685QAA40,GB,20180501,Energy Equipment & Services,5,5.7,6.3,5.5,4.8,7.9,5.80,5.30,5.50,,5.9,3.90,7.9,5.2,2.2,3.8,4.80,4.4,2.20,5.9,4.8,1.1,1.30,0.00,9.10,3.40,18,6.4,,,5.5,4.2,,,,5.9,3.90,8.50,5.40,5.00,5.00,5.00,5.00,2,2,43,30,3,56,56,70,99,99,99
PERMANENT MASTER ISSUER PLC,,XS0270510653,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
CANARA BANK,,XS1628031582,GB,20180501,Banks,6.7,5.1,1.8,5.7,4.8,1.8,5.60,,3.30,6.60,5,4.60,8.3,0.7,0.4,0.6,5.60,2.4,1.00,0.9,1.3,0,0.80,0.00,7.50,1.30,0,1,6.10,2.40,4.6,0,5.20,7.60,5.80,5,,,,,,,,23,37,66,91,3,36,52,44,42,18,1
FOSSE MASTER ISSUER PLC,,XS0513934496,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
ZURICH FINANCIAL SERVICES (UKISA) LIMITED,,XS0105585730,GB,20180501,Multi-Line Insurance & Brokerage,8.4,6.6,7,6.1,8.1,7,10.00,10.00,5.70,7.10,8.1,,10,0.7,0.1,0.6,10.00,1.4,5.70,0.9,1.5,0,7.60,0.00,5.60,6.20,0,0.5,7.80,6.50,5.9,0,4.50,8.80,6.30,8.1,,,,,,,,72,78,82,69,1,96,84,89,60,95,98
EUROHOME UK MORTGAGES 2007 - 1 PLC,,XS0290552032,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
EUROHOME UK MORTGAGES 2007-2 PLC,,XS0311688054,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
RIO TINTO FINANCE (USA) PLC,RIOX,US76720AAG13,GB,20180501,Metals and Mining - Non-Precious Metals,5.4,4.2,2.4,5.2,6.1,3.2,2.70,1.60,5.20,,7.6,4.20,3.2,7.6,9.8,6,3.30,7.8,4.10,8.9,8.6,0.1,2.10,12.00,10.00,5.10,15,5.3,,,5.4,3.2,,,,7.6,4.20,6.50,3.70,3.70,3.70,5.00,5.00,49,47,74,46,1,91,49,80,38,85,61
MOTABILITY OPERATIONS GROUP PLC,MOTAB,XS1377228959,GB,20180501,Consumer Finance,10,6.9,7,6.9,7,7,4.90,9.10,7.20,7.00,7,,7,1.1,0.4,1,4.90,3.1,1.00,0.6,2.2,0,10.00,0.00,5.60,10.00,0,0.3,6.30,6.50,4.2,0,3.10,7.70,3.80,7,,,,,,,,26,9,86,94,1,80,92,43,67,95,88
NEX GROUP HOLDINGS PLC,,XS1041793123,GB,20180501,Investment Banking & Brokerage,4.9,4.5,3.5,2.7,7.3,3.5,5.70,,2.20,3.00,8.5,6.10,7.8,1.2,0.3,0.8,5.70,2.3,1.00,0.7,0.7,0,6.20,0.00,4.00,3.20,0,0.3,9.00,4.20,2.9,0,1.80,7.40,2.20,8.5,,,,,,,,72,75,91,73,1,99,93,99,97,95,90
SERVICES SUPPORT (MANCHESTER) LIMITED,,XS0237357685,GB,20180501,Asset Management & Custody Banks,4.6,4.9,6.7,3.1,8.6,6.7,5.90,9.30,1.50,3.50,8.6,,6.7,1.1,0.3,0.8,5.90,2.1,1.00,0.6,0.7,0,5.00,0.00,1.90,0.00,0,0.3,9.00,3.50,2.5,0,1.90,5.40,0.30,8.6,,,,,,,,72,75,97,90,1,99,95,89,46,95,90
UBM PLC,UBM,JE00BD9WR069,GB,20180501,Media,8,6.8,10,5.8,8.2,10,5.10,5.80,6.80,4.70,8.2,,10,1.9,4.7,2,5.10,2.9,1.00,1.4,2.2,0.9,9.10,0.00,4.90,7.00,0,0.8,7.20,7.00,4.5,0.1,4.70,5.60,3.30,8.2,,,,,,,,72,75,99,95,1,97,80,89,46,49,17
ACACIA MINING PLC,ACA,GB00B61D2N63,GB,20180501,Metals and Mining - Precious Metals,2.2,3.3,1.8,5,3.7,5.7,2.10,1.20,5.00,,7.2,0.00,5.7,3.9,9.4,4,4.40,6,3.40,8.9,7.8,0,6.40,14.00,3.10,2.50,16,7.6,5.30,1.70,2.2,1.2,,,,7.2,0.00,9.80,1.40,,,,,4,3,86,63,2,85,36,99,97,81,56
JUPITER FUND MANAGEMENT PLC,JUP,GB00B53P2009,GB,20180501,Asset Management & Custody Banks,8.9,6.4,10,5.5,7.9,10,5.90,9.30,5.00,5.80,7.9,,10,1.1,0.3,0.8,5.90,2.1,1.00,0.6,0.8,0,10.00,0.00,4.50,9.30,0,0.2,9.00,7.00,2.9,0,2.80,8.70,4.50,7.9,,,,,,,,78,79,94,82,1,94,61,79,38,44,11
ARROW GLOBAL FINANCE PLC,,XS1533918824,GB,20180501,Consumer Finance,3.2,4.2,7,3,8.6,7,4.90,9.10,3.00,2.90,8.6,,7,1,0.4,1,4.90,3.1,1.00,0.6,2.2,0,4.40,0.00,5.60,3.00,0,0.3,6.30,2.30,2.7,0,1.20,7.50,1.70,8.6,,,,,,,,21,18,100,99,1,99,94,99,97,95,90
CREST NICHOLSON HOLDINGS PLC,CRST,GB00B8VZXT93,GB,20180501,Real Estate Development & Diversified Activities,7.6,6.1,7.1,5.9,5.8,10,3.40,,8.00,3.30,7,4.80,10,2.9,2.4,4.1,3.40,4.6,1.00,2.2,3.7,3.6,1.50,0.00,5.50,0.00,23,3.9,6.10,4.00,5,5.1,,,,7,4.80,6.70,4.50,,,,,57,53,63,30,1,81,28,79,38,58,28
ESURE GROUP PLC,ESUR,GB00B8KJH563,GB,20180501,Property & Casualty Insurance,3.7,3.8,1.6,3.5,6.5,1.6,6.00,8.80,5.50,2.30,6.5,,9,0.7,0.1,0.6,6.00,1.7,1.00,0.7,1.4,0,9.90,0.00,3.10,6.00,0,0.3,7.90,6.40,3.2,0,1.60,7.90,2.50,6.5,,,,,,,,72,75,34,8,2,70,14,99,97,64,37
TRAVELPORT WORLDWIDE LIMITED,TVPT,BMG9019D1048,GB,20180501,Software & Services,7,5.2,8,4.4,6.2,8,5.30,8.40,1.40,7.50,6.2,,8,1.6,2,1.7,5.30,2.8,1.00,1.6,2.9,0,6.30,0.00,4.90,4.20,0,0.5,8.30,2.70,3.8,0.8,7.50,7.00,7.50,6.2,,,,,,,,32,35,74,69,2,62,65,43,75,49,42
MALINA FINANCING 2013-1 PLC,,XS0919179712,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
ARROW GLOBAL GROUP PLC,ARW,GB00BDGTXM47,GB,20180501,Consumer Finance,3.2,4.2,7,3,8.6,7,4.90,9.10,3.00,2.90,8.6,,7,1,0.4,1,4.90,3.1,1.00,0.6,2.2,0,4.40,0.00,5.60,3.00,0,0.3,6.30,2.30,2.7,0,1.20,7.50,1.70,8.6,,,,,,,,21,18,100,99,1,99,94,99,97,95,90
NOBLE CORPORATION PLC,NE,GB00BFG3KF26,GB,20180501,Energy Equipment & Services,1.9,3.9,2.7,3.5,5.6,2.4,0.90,5.40,3.50,,6.1,5.20,2.4,7.9,3.7,4.6,2.50,5.5,1.00,8.4,6.9,2.3,6.60,0.00,3.90,3.50,20,8.2,7.30,0.00,3.5,4.6,,,,6.1,5.20,7.10,5.30,,,,,4,3,82,78,2,60,61,89,100,29,5
JUST EAT PLC,JE.,GB00BKX5CN86,GB,20180501,Software & Services,3.2,4,7.8,2.2,7.4,7.8,5.30,5.10,3.40,1.20,7.4,,7.8,2.5,2.8,1.9,5.30,2.7,1.00,1.8,2.9,5.1,1.40,0.00,5.60,0.00,0,0.5,9.30,5.70,2.9,0.9,1.20,10.00,4.20,7.4,,,,,,,,19,16,78,52,1,91,50,99,97,95,90
Signet UK Finance plc,,US82671AAA16,GB,20180501,Retail - Consumer Discretionary,8.5,5.6,1.3,6,7.8,1.3,3.50,8.80,2.70,6.40,7.8,,7.5,2.5,1.9,6.3,3.50,4.5,1.00,2.2,1.9,0,2.70,22.00,6.50,2.20,0,2.1,,,5.1,2.9,6.40,4.80,4.20,7.8,,,,5.00,5.00,5.00,5.00,20,21,88,86,1,93,99,70,99,99,99
ZPG PLC,ZPG,GB00BMHTHT14,GB,20180501,Software & Services,5.1,4.5,8.8,3.3,6.6,8.8,5.40,8.40,6.00,1.20,6.6,,8.8,2.5,2.8,1.9,5.40,2.6,1.00,1.3,2.9,5.1,9.80,0.00,5.20,8.00,0,0.3,8.30,7.30,2.7,1,1.20,10.00,4.20,6.6,,,,,,,,11,9,71,42,1,72,17,99,97,38,5
FDM GROUP (HOLDINGS) PLC,FDM,GB00BLWDVP51,GB,20180501,Software & Services,5.4,4.5,3.3,3.2,8.3,7.3,5.30,5.30,1.70,4.70,8.3,,7.3,1.6,1.4,1.4,5.30,2.7,1.00,1.8,2.7,5.1,1.70,0.00,5.30,0.00,0,0.6,8.30,3.00,2.6,0.9,4.70,4.00,1.70,8.3,,,,,,,,93,94,86,63,1,99,94,89,46,95,90
Allied Minds PLC,ALM,GB00BLRLH124,GB,20180501,Asset Management & Custody Banks,2.6,4.1,7.3,2.3,8.4,7.3,5.90,6.00,2.40,2.20,8.4,,7.3,1.1,0.3,0.8,5.90,2.1,1.00,0.6,0.7,0,4.20,0.00,2.80,0.00,0,0.3,9.00,4.40,1.4,0,3.40,5.40,1.80,8.4,,,,,,,,80,80,99,95,1,98,88,99,97,49,17
ISOBEL FINANCE NO. 2 PLC,,XS0782470024,GB,20180501,Professional Services,6,5.7,8,5.3,6.2,8,6.00,9.30,4.10,6.50,6.2,,8,1.9,0.3,1,6.00,1.8,1.00,1,1.1,0,10.00,0.00,3.30,7.50,0,0.4,8.90,6.00,3.3,2.4,6.50,5.70,5.20,6.2,,,,,,,,29,18,37,12,3,62,37,71,93,81,66
PETRA DIAMONDS US$ TREASURY PLC,,USG7028AAB91,GB,20180501,Metals and Mining - Precious Metals,6.7,4.8,4.2,4.1,6.3,2.4,3.80,4.70,4.10,,6.5,6.10,2.4,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,2.10,14.00,8.40,3.50,16,6,4.80,1.70,3.1,2.5,,,,6.5,6.10,7.30,6.40,,,,,3,2,70,41,3,69,14,79,38,81,56
Kainos Group PLC,KNOS,GB00BZ0D6727,GB,20180501,Software & Services,4.1,4.1,3.2,3.1,7,7.7,5.40,9.30,0.70,5.40,7,,7.7,1.5,1,2,5.40,2.6,1.00,1.4,1.6,5.1,4.90,0.00,5.10,3.00,0,0.2,8.50,2.20,2.3,1,5.40,5.90,4.30,7,,,,,,,,28,25,49,17,1,80,26,99,97,95,90
RL FINANCE BONDS NO. 3 PLC,ROYLO,XS1319738537,GB,20180501,Life & Health Insurance,3.6,4.6,6.5,4.2,5.6,6.5,6.00,6.00,3.80,4.80,5.6,,8,0.9,0.2,0.7,6.00,1.7,1.00,0.6,1.3,0,1.90,0.00,5.10,0.00,0,0.2,9.20,6.00,5.3,0,0.00,9.50,1.70,5.6,,,,,,,,100,100,23,43,3,48,69,43,67,95,88
STERIS PLC,STE,GB00BVVBC028,GB,20180501,Health Care Equipment & Supplies,5.1,5.4,8.6,5.5,5,8.6,4.40,,5.00,6.70,5.6,4.50,8.6,2.1,1.2,5.4,4.40,3.6,1.00,2.3,4.4,0,5.00,0.00,5.50,3.50,0,2.4,6.30,4.30,6.2,6.9,,,,5.6,4.50,7.60,5.10,,,,,9,9,59,50,3,48,45,47,82,58,54
ASCENTIAL PLC,ASCL,GB00BYM8GJ06,GB,20180501,Media,5.7,5.4,6.8,3.7,8.5,6.8,5.20,6.80,4.30,3.10,8.5,,8.4,2.3,2.2,1.6,5.20,2.8,1.00,1.8,4.5,2,10.00,0.00,5.10,8.50,0,0.5,6.80,4.10,2.8,0.4,3.10,7.20,3.30,8.5,,,,,,,,72,75,97,90,1,99,93,99,97,81,56
CARDTRONICS PLC,CATM,GB00BYT18414,GB,20180501,Software & Services,3.2,3.8,6.7,2.1,6.6,6.7,5.40,5.10,1.70,2.40,6.6,,6.7,1.6,2,1.7,5.40,2.6,1.00,1.5,2.9,0,2.10,0.00,4.90,0.00,0,0.5,8.30,3.00,3.3,0.9,2.40,7.10,2.50,6.6,,,,,,,,18,20,59,50,1,72,79,79,99,64,64
NEX GROUP PLC,NXG,GB00BZ02MH16,GB,20180501,Investment Banking & Brokerage,4.9,4.5,3.5,2.7,7.3,3.5,5.70,,2.20,3.00,8.5,6.10,7.8,1.2,0.3,0.8,5.70,2.3,1.00,0.7,0.7,0,6.20,0.00,4.00,3.20,0,0.3,9.00,4.20,2.9,0,1.80,7.40,2.20,8.5,,,,,,,,72,75,91,73,1,99,93,99,97,95,90
TECHNIPFMC PLC,FTI,GB00BDSFG982,GB,20180501,Energy Equipment & Services,7.3,6.5,7.3,6.2,5.4,6.7,7.50,7.80,6.20,,6.9,4.10,6.8,3.2,1.6,4.9,5.50,3.4,2.20,4,3.8,1.6,4.50,0.00,6.26,3.80,18,5.1,,,5.3,5.3,,,,6.9,4.10,8.00,5.10,4.20,4.20,5.00,5.00,33,37,53,41,1,78,86,70,99,95,93
FINNING (UK) LTD.,,XS0340769529,GB,20180501,Trading Companies & Distributors,6,5.9,3.8,6.2,6.7,7,9.30,10.00,6.20,,6.7,6.70,7,1.7,1.1,6,9.30,2.3,4.30,1.8,2.9,2.5,4.90,25.00,8.80,6.70,15,2.4,,,4.4,3.4,,,,6.7,6.70,5.30,5.00,5.00,5.00,5.00,5.00,50,52,74,55,2,73,50,43,27,81,66
IRON MOUNTAIN (UK) PLC,,XS1713495759,GB,20180501,Software & Services,8.4,5.7,10,4.5,7.2,10,5.30,8.10,3.00,6.00,7.2,,10,1.7,1.9,1.8,5.30,2.8,1.00,1.7,2.7,0.9,1.80,0.00,6.10,0.90,0,0.6,9.00,5.00,4.2,0.8,6.00,6.80,5.80,7.2,,,,,,,,28,31,97,97,1,83,92,43,75,81,76
TRAVELPORT CORPORATE FINANCE PLC,,US89421UAA51,GB,20180501,Software & Services,7,5.2,8,4.4,6.2,8,5.30,8.40,1.40,7.50,6.2,,8,1.6,2,1.7,5.30,2.8,1.00,1.6,2.9,0,6.30,0.00,4.90,4.20,0,0.5,8.30,2.70,3.8,0.8,7.50,7.00,7.50,6.2,,,,,,,,32,35,74,69,2,62,65,43,75,49,42
HOCHSCHILD MINING PLC,HOC,GB00B1FW5029,GB,20180601,Metals and Mining - Precious Metals,4.2,3.9,3.1,4.4,4.7,6.4,3.10,3.00,4.40,,8.3,0.90,6.4,4.7,8.5,4.1,5.10,5,3.10,9,7.2,0,7.50,14.00,4.50,5.00,16,8.7,5.30,6.30,2,1.5,,,,8.3,0.90,9.40,3.30,,,,,94,95,81,54,1,97,80,99,97,79,49
LONMIN PUBLIC LIMITED COMPANY,LMI,GB00BYSRJ698,GB,20180601,Metals and Mining - Precious Metals,3.3,3.6,4.6,2.1,3.8,2.8,4.10,5.40,2.10,,5.4,2.00,2.8,6.2,9.4,4,4.00,8.2,5.20,8.8,7.9,0,0.00,14.00,10.00,1.10,16,7.6,5.30,3.70,2.3,1.5,,,,5.4,2.00,8.70,3.70,,,,,4,2,32,6,3,42,4,99,97,56,25
ACACIA MINING PLC,ACA,GB00B61D2N63,GB,20180601,Metals and Mining - Precious Metals,2.2,3.2,1.8,5,3.4,5.7,2.10,1.20,5.00,,6.6,0.00,5.7,3.9,9.4,4,4.40,6,3.40,9.2,7.8,0,6.40,14.00,3.10,2.50,16,7.6,5.30,1.70,2.1,1.2,,,,6.6,0.00,9.80,1.40,,,,,1,0,85,61,3,71,15,99,97,79,49
Central Asia Metals PLC,CAML,GB00B67KBV28,GB,20180601,Metals and Mining - Non-Precious Metals,3.3,3.2,2.9,3.2,3.5,3.7,2.80,2.70,3.20,,6.2,0.00,3.7,5.3,10,3.6,1.80,7.3,2.10,8.9,7.8,0,5.30,12.00,5.40,3.70,15,8.7,5.30,1.70,1.3,1.2,,,,6.2,0.00,9.10,1.30,,,,,10,7,44,12,2,62,10,90,46,79,49
PETRA DIAMONDS US$ TREASURY PLC,,USG7028AAB91,GB,20180601,Metals and Mining - Precious Metals,6.7,5.1,4.1,4.6,6.9,2.4,3.80,4.60,4.60,,6.8,7.00,2.4,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,3.10,14.00,8.40,4.50,16,6,4.80,1.70,3.1,2.5,,,,6.8,7.00,7.30,7.30,,,,,9,6,69,37,3,75,20,78,37,79,49
HOCHSCHILD MINING PLC,HOC,GB00B1FW5029,GB,20180701,Metals and Mining - Precious Metals,4.2,3.9,3.1,4.4,4.7,6.4,3.10,3.00,4.40,,8.3,0.90,6.4,4.6,8.5,4.1,5.10,5.4,3.10,9,7.2,0,7.50,14.00,4.50,5.00,16,8.7,5.30,6.30,2.1,1.5,,,,8.3,0.90,9.40,3.30,,,,,94,96,80,54,1,97,80,99,97,77,48
LONMIN PUBLIC LIMITED COMPANY,LMI,GB00BYSRJ698,GB,20180701,Metals and Mining - Precious Metals,3.3,3.6,4.6,2.1,3.8,2.8,4.10,5.40,2.10,,5.4,2.00,2.8,6.2,9.4,4,4.00,8.2,5.20,8.7,7.9,0,0.00,14.00,10.00,1.10,16,7.6,5.30,3.70,2.4,1.5,,,,5.4,2.00,8.70,3.70,,,,,4,2,31,6,3,41,4,99,97,55,24
ACACIA MINING PLC,ACA,GB00B61D2N63,GB,20180701,Metals and Mining - Precious Metals,2.2,3.2,1.6,5,3.4,5.7,1.90,1.20,5.00,,6.6,0.00,5.7,3.9,9.4,4,4.40,6,3.40,9.2,7.8,0,6.40,14.00,3.10,2.50,16,7.6,5.30,1.70,2.1,1.2,,,,6.6,0.00,9.80,1.40,,,,,1,0,85,60,2,71,15,99,97,77,48
Central Asia Metals PLC,CAML,GB00B67KBV28,GB,20180701,Metals and Mining - Non-Precious Metals,3.3,3.2,2.9,3.2,3.5,3.7,2.80,2.70,3.20,,6.2,0.00,3.7,5.3,10,3.6,1.80,7.3,2.10,8.9,7.8,0,5.30,12.00,5.40,3.70,15,8.7,5.30,1.70,1.3,1.2,,,,6.2,0.00,9.10,1.30,,,,,10,8,44,12,2,61,10,90,46,77,48
PETRA DIAMONDS US$ TREASURY PLC,,USG7028AAB91,GB,20180701,Metals and Mining - Precious Metals,6.7,5.1,4.1,4.6,6.9,2.4,3.80,4.60,4.60,,6.8,7.00,2.4,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,3.10,14.00,8.40,4.50,16,6,4.80,1.70,3.1,2.5,,,,6.8,7.00,7.30,7.30,,,,,10,7,68,37,2,75,19,79,37,77,48
HOCHSCHILD MINING PLC,HOC,GB00B1FW5029,GB,20180801,Metals and Mining - Precious Metals,4.2,3.9,3.1,4.4,4.7,6.4,3.10,3.00,4.40,,8.3,0.90,6.4,4.6,8.5,4.1,5.10,5.4,3.10,9,7.2,0,7.50,14.00,4.50,5.00,16,8.7,5.30,6.30,2.1,1.5,,,,8.3,0.90,9.40,3.30,,,,,94,95,81,52,1,97,77,99,97,76,44
LONMIN PUBLIC LIMITED COMPANY,LMI,GB00BYSRJ698,GB,20180801,Metals and Mining - Precious Metals,3.3,3.6,4.6,2.1,3.8,2.8,4.20,5.40,2.10,,5.4,2.00,2.8,6.2,9.4,4,4.00,8.2,5.20,8.7,7.9,0,0.00,14.00,10.00,1.10,16,7.6,5.30,3.70,2.4,1.5,,,,5.4,2.00,8.70,3.70,,,,,4,2,31,7,3,42,3,99,97,54,21
PETRA DIAMONDS LIMITED,PDL,BMG702781094,GB,20180801,Metals and Mining - Precious Metals,6.7,5.1,4.1,4.6,6.9,2.4,3.80,4.60,4.60,,6.8,7.00,2.4,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,3.10,14.00,8.40,4.50,16,6,4.80,1.70,3.1,2.5,,,,6.8,7.00,7.30,7.30,,,,,8,4,68,36,2,73,18,79,36,76,44
ACACIA MINING PLC,ACA,GB00B61D2N63,GB,20180801,Metals and Mining - Precious Metals,2.2,3.2,1.6,5,3.5,5.7,1.90,1.20,5.00,,6.7,0.00,5.7,3.9,9.4,4,4.40,6,3.40,9.2,7.8,0,6.40,14.00,3.10,2.50,16,7.6,5.30,1.70,2.1,1.2,,,,6.7,0.00,9.80,1.40,,,,,1,0,85,59,2,72,17,99,97,76,44
Central Asia Metals PLC,CAML,GB00B67KBV28,GB,20180801,Metals and Mining - Non-Precious Metals,3.3,3.2,2.9,3.2,3.5,3.7,2.80,2.70,3.20,,6.1,0.00,3.7,5.3,10,3.6,1.80,7.3,2.10,8.9,7.8,0,5.30,12.00,5.40,3.70,15,8.7,5.30,1.70,1.3,1.2,,,,6.1,0.00,9.10,1.30,,,,,6,3,44,13,2,57,8,90,45,76,44
PETRA DIAMONDS US$ TREASURY PLC,,USG7028AAB91,GB,20180801,Metals and Mining - Precious Metals,6.7,5.1,4.1,4.6,6.9,2.4,3.80,4.60,4.60,,6.8,7.00,2.4,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,3.10,14.00,8.40,4.50,16,6,4.80,1.70,3.1,2.5,,,,6.8,7.00,7.30,7.30,,,,,8,4,68,36,2,73,18,79,36,76,44
HOCHSCHILD MINING PLC,HOC,GB00B1FW5029,GB,20180901,Metals and Mining - Precious Metals,4.2,3.9,3.1,4.4,4.7,6.4,3.10,3.00,4.40,,8.3,0.90,6.4,4.6,8.5,4.1,5.10,5.4,3.10,9,7.2,0,7.50,14.00,4.50,5.00,16,8.7,5.30,6.30,2.1,1.5,,,,8.3,0.90,9.40,3.30,,,,,93,95,80,51,1,96,72,99,97,60,26
LONMIN PUBLIC LIMITED COMPANY,LMI,GB00BYSRJ698,GB,20180901,Metals and Mining - Precious Metals,3.3,3.7,4.6,2.1,3.9,2.8,4.20,5.40,2.10,,5.6,2.00,2.8,6.2,9.4,4,4.00,8.2,5.20,8.7,7.9,0,0.00,14.00,10.00,1.10,16,7.6,5.30,3.70,2.4,1.5,,,,5.6,2.00,8.70,3.70,,,,,4,2,36,8,3,46,5,99,97,55,21
PETRA DIAMONDS LIMITED,PDL,BMG702781094,GB,20180901,Metals and Mining - Precious Metals,6.7,5.1,4.1,4.6,6.9,3.6,3.80,4.60,4.60,,6.8,7.00,3.6,7.3,9.7,5.2,4.80,5.3,3.10,7.9,7.2,0,3.10,14.00,8.40,4.50,16,6,4.80,1.70,3.1,2.5,,,,6.8,7.00,7.30,7.30,,,,,8,4,68,37,2,73,17,79,36,77,44
ACACIA MINING PLC,ACA,GB00B61D2N63,GB,20180901,Metals and Mining - Precious Metals,2.2,3.2,1.6,5,3.5,5.7,1.90,1.20,5.00,,6.7,0.00,5.7,3.9,9.4,4,4.40,6,3.40,9.2,7.8,0,6.40,14.00,3.10,2.50,16,7.6,5.30,1.70,2.1,1.2,,,,6.7,0.00,9.80,1.40,,,,,1,0,84,58,2,72,17,99,97,77,44
